Run Name,20220801_dsnPPR10_Cy3_1_AF647_2
Run Date,02:10:17 PM   08-01-22
Method Name,0.3 ml / min 50 uL inject 4WL
Export Format Version, 1.00
Method ID,  837
Points/Second, 1.00
Number of Records,    960
Offset from Run Start Time,00:00:00
Run End Time,00:16:00
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (550.0 nm), AU
QuadTec 4, (650.0 nm), AU
UV,AU
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,UV,Conductivity,GP Pressure,Volume
     0.0,0.000000,0.000000,  0,0.005505,0.000000,0.000000,  15.967,  265,     0.0
     1.0,0.000004,0.000013,  0,-0.000160,0.001875,0.000000,  15.969,  266,     0.0
     2.0,0.000000,-0.000008,  0,-0.000064,0.001802,0.000000,  15.968,  270,     0.0
     3.0,-0.000013,-0.000022,  0,-0.000064,0.003387,0.000000,  15.965,  272,     0.0
     4.0,-0.000006,-0.000015,  0,-0.000095,0.003912,0.000000,  15.969,  272,     0.0
     5.0,-0.000006,-0.000018,  0,-0.000128,0.004128,0.000000,  15.967,  276,     0.0
     6.0,-0.000006,-0.000029,  0,-0.000193,0.003758,0.000000,  15.973,  275,     0.0
     7.0,-0.000002,-0.000008,  0,-0.000128,0.001918,0.000000,  15.971,  273,     0.0
     8.0,0.000003,-0.000011,  0,-0.000064,0.000883,0.000000,  15.961,  273,     0.0
     9.0,-0.000008,-0.000009,  0,-0.000096,-0.000320,0.000000,  15.971,  275,     0.0
    10.0,-0.000019,-0.000004,  0,-0.000032,0.000412,0.000000,  15.967,  275,     0.1
    11.0,-0.000002,-0.000004,  0,-0.000128,0.002633,0.000000,  15.970,  275,     0.1
    12.0,0.000009,0.000000,  0,-0.000192,0.003908,0.000000,  15.975,  277,     0.1
    13.0,-0.000023,-0.000024,  0,-0.000129,0.002981,0.000000,  15.979,  276,     0.1
    14.0,0.000009,-0.000017,  0,-0.000097,0.000618,0.000000,  15.973,  275,     0.1
    15.0,0.000013,-0.000019,  0,-0.000129,0.001789,0.000000,  15.978,  276,     0.1
    16.0,-0.000002,-0.000034,  0,-0.000064,0.003662,0.000000,  15.975,  276,     0.1
    17.0,-0.000008,-0.000019,  0,-0.000032,0.004152,0.000000,  15.977,  276,     0.1
    18.0,-0.000002,-0.000005,  0,-0.000096,0.003526,0.000000,  15.976,  278,     0.1
    19.0,0.000017,0.000001,  0,0.000001,0.003053,0.000000,  15.973,  276,     0.1
    20.0,0.000011,0.000016,  0,0.000001,0.002435,0.000000,  15.975,  276,     0.1
    21.0,0.000009,0.000038,  0,0.000001,0.002903,0.000000,  15.974,  276,     0.1
    22.0,0.000022,0.000012,  0,0.000001,0.003256,0.000000,  15.976,  276,     0.1
    23.0,0.000032,0.000019,  0,-0.000032,0.002579,0.000000,  15.964,  276,     0.1
    24.0,0.000032,0.000047,  0,0.000001,0.001390,0.000000,  15.971,  276,     0.1
    25.0,0.000062,0.000043,  0,0.000032,0.001545,0.000000,  15.969,  280,     0.1
    26.0,0.000067,0.000047,  0,-0.000032,0.002591,0.000000,  15.966,  277,     0.1
    27.0,0.000062,0.000072,  0,0.000001,0.002363,0.000000,  15.969,  277,     0.1
    28.0,0.000075,0.000073,  0,0.000033,0.000892,0.000000,  15.968,  276,     0.1
    29.0,0.000079,0.000058,  0,0.000001,0.002165,0.000000,  15.969,  277,     0.1
    30.0,0.000067,0.000041,  0,0.000066,0.001414,0.000000,  15.968,  276,     0.2
    31.0,0.000071,0.000041,  0,0.000065,0.001842,0.000000,  15.968,  275,     0.2
    32.0,0.000060,0.000040,  0,-0.000032,0.001949,0.000000,  15.965,  274,     0.2
    33.0,0.000052,0.000054,  0,0.000001,0.002909,0.000000,  15.967,  275,     0.2
    34.0,0.000060,0.000053,  0,-0.000032,0.002825,0.000000,  15.969,  275,     0.2
    35.0,0.000065,0.000038,  0,-0.000161,0.003405,0.000000,  15.962,  276,     0.2
    36.0,0.000075,0.000067,  0,-0.000064,0.003877,0.000000,  15.971,  276,     0.2
    37.0,0.000075,0.000076,  0,0.000000,0.003573,0.000000,  15.969,  276,     0.2
    38.0,0.000069,0.000046,  0,-0.000032,0.003052,0.000000,  15.970,  279,     0.2
    39.0,0.000052,0.000062,  0,-0.000064,0.003166,0.000000,  15.965,  278,     0.2
    40.0,0.000069,0.000047,  0,-0.000032,0.003370,0.000000,  15.954,  277,     0.2
    41.0,0.000063,0.000054,  0,0.000000,0.003244,0.000000,  15.965,  277,     0.2
    42.0,0.000063,0.000048,  0,-0.000064,0.003321,0.000000,  15.968,  279,     0.2
    43.0,0.000088,0.000063,  0,0.000000,0.003776,0.000000,  15.957,  277,     0.2
    44.0,0.000077,0.000081,  0,-0.000032,0.003752,0.000000,  15.954,  275,     0.2
    45.0,0.000082,0.000080,  0,-0.000032,0.003447,0.000000,  15.965,  276,     0.2
    46.0,0.000093,0.000065,  0,-0.000032,0.002351,0.000000,  15.955,  274,     0.2
    47.0,0.000065,0.000079,  0,-0.000032,0.002249,0.000000,  15.960,  275,     0.2
    48.0,0.000056,0.000079,  0,-0.000129,0.002435,0.000000,  15.962,  275,     0.2
    49.0,0.000084,0.000081,  0,-0.000032,0.002597,0.000000,  15.956,  277,     0.2
    50.0,0.000080,0.000080,  0,0.000032,0.002501,0.000000,  15.965,  275,     0.3
    51.0,0.000091,0.000061,  0,-0.000097,0.002933,0.000000,  15.963,  277,     0.3
    52.0,0.000101,0.000055,  0,-0.000064,0.003010,0.000000,  15.960,  278,     0.3
    53.0,0.000101,0.000056,  0,-0.000065,0.002795,0.000000,  15.963,  277,     0.3
    54.0,0.000082,0.000061,  0,-0.000064,0.001598,0.000000,  15.964,  277,     0.3
    55.0,0.000082,0.000060,  0,0.000032,0.001396,0.000000,  15.966,  280,     0.3
    56.0,0.000070,0.000056,  0,0.000032,0.003357,0.000000,  15.955,  277,     0.3
    57.0,0.000053,0.000054,  0,-0.000032,0.002285,0.000000,  15.964,  277,     0.3
    58.0,0.000070,0.000070,  0,0.000064,0.002687,0.000000,  15.957,  278,     0.3
    59.0,0.000070,0.000058,  0,0.000000,0.001794,0.000000,  15.968,  274,     0.3
    60.0,0.000074,0.000057,  0,0.000065,0.001985,0.000000,  15.968,  274,     0.3
    61.0,0.000074,0.000067,  0,-0.000064,0.002621,0.000000,  15.968,  275,     0.3
    62.0,0.000074,0.000075,  0,-0.000032,0.001858,0.000000,  15.965,  277,     0.3
    63.0,0.000096,0.000069,  0,0.000000,0.000847,0.000000,  15.971,  277,     0.3
    64.0,0.000079,0.000054,  0,-0.000032,0.001788,0.000000,  15.968,  277,     0.3
    65.0,0.000072,0.000058,  0,-0.000032,0.001405,0.000000,  15.972,  278,     0.3
    66.0,0.000079,0.000069,  0,-0.000001,0.002657,0.000000,  15.961,  275,     0.3
    67.0,0.000079,0.000060,  0,-0.000097,0.003452,0.000000,  15.970,  276,     0.3
    68.0,0.000072,0.000056,  0,-0.000065,0.003710,0.000000,  15.970,  277,     0.3
    69.0,0.000072,0.000051,  0,0.000032,0.003817,0.000000,  15.966,  280,     0.3
    70.0,0.000055,0.000066,  0,0.000064,0.002333,0.000000,  15.969,  278,     0.4
    71.0,0.000066,0.000075,  0,0.000032,0.003148,0.000000,  15.970,  278,     0.4
    72.0,0.000053,0.000058,  0,-0.000033,0.002567,0.000000,  15.968,  276,     0.4
    73.0,0.000043,0.000047,  0,-0.000065,0.002141,0.000000,  15.963,  275,     0.4
    74.0,0.000049,0.000049,  0,0.000032,0.003273,0.000000,  15.969,  274,     0.4
    75.0,0.000068,0.000055,  0,-0.000001,0.003656,0.000000,  15.958,  277,     0.4
    76.0,0.000055,0.000060,  0,-0.000065,0.003573,0.000000,  15.956,  277,     0.4
    77.0,0.000180,0.000092,  0,0.000033,0.003190,0.000000,  15.962,  277,     0.4
    78.0,0.000201,0.000177,  0,0.000195,0.003292,0.000000,  15.965,  279,     0.4
    79.0,0.000101,0.000068,  0,0.000066,0.003310,0.000000,  15.967,  275,     0.4
    80.0,0.000021,-0.000015,  0,0.000065,0.002747,0.000000,  15.959,  276,     0.4
    81.0,-0.000041,-0.000027,  0,0.000064,0.003064,0.000000,  15.970,  276,     0.4
    82.0,-0.000066,-0.000043,  0,-0.000032,0.003184,0.000000,  15.963,  279,     0.4
    83.0,-0.000083,-0.000058,  0,-0.000032,0.003250,0.000000,  15.965,  279,     0.4
    84.0,-0.000064,-0.000044,  0,-0.000032,0.003543,0.000000,  15.962,  277,     0.4
    85.0,-0.000035,-0.000027,  0,-0.000065,0.003938,0.000000,  15.963,  279,     0.4
    86.0,-0.000009,0.000015,  0,-0.000162,0.003124,0.000000,  15.960,  276,     0.4
    87.0,0.000005,0.000042,  0,-0.000032,0.003250,0.000000,  15.964,  275,     0.4
    88.0,0.000024,0.000027,  0,-0.000065,0.001801,0.000000,  15.962,  274,     0.4
    89.0,0.000026,0.000016,  0,-0.000161,0.003058,0.000000,  15.965,  277,     0.4
    90.0,-0.000002,0.000031,  0,-0.000096,0.002447,0.000000,  15.961,  278,     0.5
    91.0,0.000011,0.000021,  0,-0.000032,0.002944,0.000000,  15.963,  278,     0.5
    92.0,-0.000003,0.000019,  0,-0.000064,0.003262,0.000000,  15.960,  276,     0.5
    93.0,0.000019,0.000009,  0,-0.000064,0.003561,0.000000,  15.963,  277,     0.5
    94.0,0.000010,-0.000002,  0,-0.000032,0.003681,0.000000,  15.964,  275,     0.5
    95.0,0.000006,0.000007,  0,-0.000064,0.003460,0.000000,  15.962,  278,     0.5
    96.0,0.000018,0.000023,  0,-0.000128,0.003484,0.000000,  15.950,  278,     0.5
    97.0,0.000020,-0.000001,  0,-0.000032,0.002435,0.000000,  15.959,  203,     0.5
    98.0,0.000014,-0.000017,  0,-0.000128,0.002447,0.000000,  15.967,  217,     0.5
    99.0,0.000027,0.000020,  0,0.000001,0.001603,0.000000,  15.965,  234,     0.5
   100.0,0.000022,0.000020,  0,-0.000064,0.002513,0.000000,  15.961,  242,     0.5
   101.0,0.000013,0.000011,  0,-0.000096,0.002795,0.000000,  15.962,  247,     0.5
   102.0,0.000026,0.000024,  0,0.000033,0.002585,0.000000,  15.960,  255,     0.5
   103.0,0.000039,0.000044,  0,-0.000064,0.002795,0.000000,  15.961,  258,     0.5
   104.0,0.000028,0.000046,  0,-0.000063,0.001429,0.000000,  15.958,  265,     0.5
   105.0,0.000047,0.000034,  0,-0.000031,0.001115,0.000000,  15.962,  268,     0.5
   106.0,0.000032,0.000041,  0,-0.000064,0.002052,0.000000,  15.963,  267,     0.5
   107.0,0.000036,0.000038,  0,-0.000096,0.003387,0.000000,  15.962,  269,     0.5
   108.0,0.000044,0.000030,  0,0.000001,0.003208,0.000000,  15.966,  271,     0.5
   109.0,0.000049,0.000026,  0,-0.000063,0.003298,0.000000,  15.966,  272,     0.5
   110.0,0.000046,0.000030,  0,0.000001,0.003124,0.000000,  15.958,  273,     0.6
   111.0,0.000031,0.000043,  0,-0.000032,0.003298,0.000000,  15.963,  275,     0.6
   112.0,0.000054,0.000034,  0,-0.000128,0.002987,0.000000,  15.957,  273,     0.6
   113.0,0.000061,0.000050,  0,-0.000064,0.002843,0.000000,  15.966,  274,     0.6
   114.0,0.000050,0.000059,  0,0.000001,0.003113,0.000000,  15.967,  273,     0.6
   115.0,0.000048,0.000045,  0,-0.000064,0.003137,0.000000,  15.968,  275,     0.6
   116.0,0.000061,0.000048,  0,-0.000032,0.003197,0.000000,  15.972,  275,     0.6
   117.0,0.000063,0.000051,  0,0.000001,0.003316,0.000000,  15.966,  276,     0.6
   118.0,0.000056,0.000059,  0,-0.000096,0.003298,0.000000,  15.965,  278,     0.6
   119.0,0.000065,0.000057,  0,-0.000031,0.003400,0.000000,  15.958,  276,     0.6
   120.0,0.000073,0.000053,  0,-0.000031,0.003023,0.000000,  15.964,  276,     0.6
   121.0,0.000073,0.000053,  0,-0.000063,0.003322,0.000000,  15.964,  276,     0.6
   122.0,0.000069,0.000073,  0,-0.000063,0.002255,0.000000,  15.964,  278,     0.6
   123.0,0.000065,0.000040,  0,-0.000127,0.001232,0.000000,  15.962,  276,     0.6
   124.0,0.000058,0.000078,  0,0.000001,0.002819,0.000000,  15.959,  276,     0.6
   125.0,0.000054,0.000055,  0,-0.000031,0.003023,0.000000,  15.963,  276,     0.6
   126.0,0.000067,0.000061,  0,-0.000128,0.003358,0.000000,  15.953,  276,     0.6
   127.0,0.000079,0.000050,  0,0.000034,0.003532,0.000000,  15.961,  276,     0.6
   128.0,0.000058,0.000074,  0,0.000034,0.003466,0.000000,  15.957,  277,     0.6
   129.0,0.000064,0.000078,  0,-0.000127,0.003113,0.000000,  15.965,  277,     0.6
   130.0,0.000077,0.000080,  0,-0.000127,0.003358,0.000000,  15.963,  276,     0.6
   131.0,0.000085,0.000071,  0,-0.000031,0.003442,0.000000,  15.963,  279,     0.7
   132.0,0.000091,0.000033,  0,-0.000062,0.003526,0.000000,  15.967,  277,     0.7
   133.0,0.000102,0.000065,  0,0.000003,0.003556,0.000000,  15.963,  277,     0.7
   134.0,0.000102,0.000072,  0,-0.000030,0.003232,0.000000,  15.959,  277,     0.7
   135.0,0.000087,0.000083,  0,0.000034,0.003077,0.000000,  15.967,  278,     0.7
   136.0,0.000093,0.000090,  0,0.000001,0.001668,0.000000,  15.961,  277,     0.7
   137.0,0.000093,0.000101,  0,-0.000031,0.002555,0.000000,  15.957,  276,     0.7
   138.0,0.000114,0.000117,  0,-0.000063,0.002873,0.000000,  15.963,  277,     0.7
   139.0,0.000114,0.000117,  0,-0.000030,0.003077,0.000000,  15.962,  275,     0.7
   140.0,0.000114,0.000088,  0,-0.000030,0.002825,0.000000,  15.958,  276,     0.7
   141.0,0.000103,0.000104,  0,0.000002,0.002237,0.000000,  15.960,  276,     0.7
   142.0,0.000116,0.000126,  0,0.000034,0.002633,0.000000,  15.959,  278,     0.7
   143.0,0.000129,0.000135,  0,-0.000062,0.003238,0.000000,  15.960,  275,     0.7
   144.0,0.000120,0.000115,  0,0.000001,0.003011,0.000000,  15.959,  276,     0.7
   145.0,0.000126,0.000121,  0,0.000099,0.002957,0.000000,  15.955,  278,     0.7
   146.0,0.000139,0.000132,  0,-0.000030,0.001818,0.000000,  15.958,  277,     0.7
   147.0,0.000113,0.000143,  0,-0.000030,0.003124,0.000000,  15.959,  277,     0.7
   148.0,0.000124,0.000139,  0,-0.000094,0.003263,0.000000,  15.961,  279,     0.7
   149.0,0.000147,0.000141,  0,-0.000029,0.002891,0.000000,  15.957,  277,     0.7
   150.0,0.000143,0.000130,  0,0.000035,0.003095,0.000000,  15.950,  275,     0.8
   151.0,0.000127,0.000133,  0,-0.000029,0.003053,0.000000,  15.962,  277,     0.8
   152.0,0.000151,0.000141,  0,0.000034,0.002477,0.000000,  15.961,  274,     0.8
   153.0,0.000162,0.000146,  0,-0.000030,0.002243,0.000000,  15.959,  275,     0.8
   154.0,0.000146,0.000146,  0,-0.000094,0.002909,0.000000,  15.958,  274,     0.8
   155.0,0.000145,0.000163,  0,-0.000062,0.003005,0.000000,  15.958,  278,     0.8
   156.0,0.000157,0.000174,  0,0.000034,0.003023,0.000000,  15.961,  276,     0.8
   157.0,0.000164,0.000167,  0,0.000003,0.003064,0.000000,  15.959,  277,     0.8
   158.0,0.000153,0.000146,  0,0.000003,0.002555,0.000000,  15.956,  279,     0.8
   159.0,0.000170,0.000148,  0,0.000035,0.002100,0.000000,  15.959,  276,     0.8
   160.0,0.000153,0.000158,  0,0.000164,0.001261,0.000000,  15.959,  277,     0.8
   161.0,0.000148,0.000151,  0,0.000067,0.002417,0.000000,  15.957,  278,     0.8
   162.0,0.000155,0.000175,  0,0.000068,0.002963,0.000000,  15.959,  279,     0.8
   163.0,0.000210,0.000186,  0,0.000229,0.003172,0.000000,  15.951,  277,     0.8
   164.0,0.000235,0.000193,  0,0.000295,0.002615,0.000000,  15.960,  278,     0.8
   165.0,0.000250,0.000240,  0,0.000393,0.003197,0.000000,  15.958,  277,     0.8
   166.0,0.000300,0.000232,  0,0.000555,0.002975,0.000000,  15.956,  274,     0.8
   167.0,0.000368,0.000279,  0,0.000782,0.002987,0.000000,  15.958,  274,     0.8
   168.0,0.000449,0.000341,  0,0.000978,0.001555,0.000000,  15.960,  275,     0.8
   169.0,0.000563,0.000381,  0,0.001368,0.002441,0.000000,  15.958,  277,     0.8
   170.0,0.000687,0.000438,  0,0.001890,0.002951,0.000000,  15.958,  278,     0.9
   171.0,0.000834,0.000524,  0,0.002381,0.003425,0.000000,  15.961,  279,     0.9
   172.0,0.001012,0.000614,  0,0.003032,0.003245,0.000000,  15.957,  279,     0.9
   173.0,0.001222,0.000710,  0,0.003687,0.003581,0.000000,  15.958,  276,     0.9
   174.0,0.001442,0.000842,  0,0.004442,0.003839,0.000000,  15.957,  277,     0.9
   175.0,0.001642,0.000941,  0,0.005196,0.003888,0.000000,  15.957,  280,     0.9
   176.0,0.001884,0.001048,  0,0.005987,0.003534,0.000000,  15.953,  279,     0.9
   177.0,0.002109,0.001149,  0,0.006782,0.004062,0.000000,  15.954,  280,     0.9
   178.0,0.002309,0.001287,  0,0.007606,0.002891,0.000000,  15.954,  279,     0.9
   179.0,0.002517,0.001365,  0,0.008203,0.003450,0.000000,  15.959,  276,     0.9
   180.0,0.002721,0.001439,  0,0.008833,0.004201,0.000000,  15.954,  274,     0.9
   181.0,0.002858,0.001534,  0,0.009495,0.004165,0.000000,  15.955,  275,     0.9
   182.0,0.002972,0.001608,  0,0.009829,0.004165,0.000000,  15.956,  277,     0.9
   183.0,0.003068,0.001630,  0,0.010195,0.004399,0.000000,  15.955,  277,     0.9
   184.0,0.003143,0.001657,  0,0.010492,0.004693,0.000000,  15.959,  280,     0.9
   185.0,0.003156,0.001660,  0,0.010594,0.004920,0.000000,  15.953,  279,     0.9
   186.0,0.003156,0.001668,  0,0.010561,0.004525,0.000000,  15.953,  276,     0.9
   187.0,0.003126,0.001642,  0,0.010558,0.004298,0.000000,  15.955,  276,     0.9
   188.0,0.003088,0.001620,  0,0.010328,0.004592,0.000000,  15.958,  278,     0.9
   189.0,0.003036,0.001589,  0,0.010192,0.004676,0.000000,  15.957,  279,     0.9
   190.0,0.002960,0.001548,  0,0.009962,0.004207,0.000000,  15.959,  278,     0.9
   191.0,0.002860,0.001502,  0,0.009692,0.004081,0.000000,  15.959,  280,     1.0
   192.0,0.002783,0.001461,  0,0.009329,0.003456,0.000000,  15.955,  276,     1.0
   193.0,0.002678,0.001415,  0,0.008999,0.002891,0.000000,  15.954,  275,     1.0
   194.0,0.002598,0.001361,  0,0.008765,0.002207,0.000000,  15.958,  275,     1.0
   195.0,0.002493,0.001310,  0,0.008303,0.003395,0.000000,  15.953,  277,     1.0
   196.0,0.002410,0.001261,  0,0.008168,0.003943,0.000000,  15.957,  278,     1.0
   197.0,0.002321,0.001221,  0,0.007902,0.003631,0.000000,  15.952,  280,     1.0
   198.0,0.002249,0.001196,  0,0.007604,0.003757,0.000000,  15.958,  280,     1.0
   199.0,0.002185,0.001171,  0,0.007308,0.003631,0.000000,  15.955,  277,     1.0
   200.0,0.002102,0.001120,  0,0.007142,0.004128,0.000000,  15.950,  275,     1.0
   201.0,0.002027,0.001034,  0,0.006911,0.003750,0.000000,  15.954,  277,     1.0
   202.0,0.001963,0.001006,  0,0.006680,0.003497,0.000000,  15.954,  279,     1.0
   203.0,0.001917,0.000991,  0,0.006450,0.003119,0.000000,  15.957,  278,     1.0
   204.0,0.001859,0.000958,  0,0.006254,0.003959,0.000000,  15.958,  280,     1.0
   205.0,0.001813,0.000943,  0,0.005991,0.003131,0.000000,  15.960,  277,     1.0
   206.0,0.001779,0.000931,  0,0.005857,0.002795,0.000000,  15.958,  276,     1.0
   207.0,0.001717,0.000905,  0,0.005661,0.004043,0.000000,  15.957,  276,     1.0
   208.0,0.001668,0.000882,  0,0.005561,0.003947,0.000000,  15.958,  276,     1.0
   209.0,0.001624,0.000879,  0,0.005364,0.003762,0.000000,  15.954,  277,     1.0
   210.0,0.001575,0.000857,  0,0.005135,0.004283,0.000000,  15.954,  277,     1.1
   211.0,0.001547,0.000822,  0,0.005102,0.004014,0.000000,  15.959,  281,     1.1
   212.0,0.001503,0.000791,  0,0.004969,0.003744,0.000000,  15.955,  278,     1.1
   213.0,0.001462,0.000777,  0,0.004872,0.003905,0.000000,  15.956,  276,     1.1
   214.0,0.001454,0.000756,  0,0.004708,0.004175,0.000000,  15.957,  276,     1.1
   215.0,0.001428,0.000749,  0,0.004641,0.004007,0.000000,  15.960,  278,     1.1
   216.0,0.001398,0.000738,  0,0.004541,0.003731,0.000000,  15.960,  277,     1.1
   217.0,0.001371,0.000737,  0,0.004378,0.003630,0.000000,  15.962,  276,     1.1
   218.0,0.001350,0.000706,  0,0.004214,0.003839,0.000000,  15.958,  278,     1.1
   219.0,0.001298,0.000682,  0,0.004180,0.004168,0.000000,  15.958,  276,     1.1
   220.0,0.001241,0.000660,  0,0.004081,0.002681,0.000000,  15.955,  276,     1.1
   221.0,0.001205,0.000662,  0,0.003952,0.003604,0.000000,  15.957,  276,     1.1
   222.0,0.001196,0.000640,  0,0.003950,0.003467,0.000000,  15.952,  277,     1.1
   223.0,0.001188,0.000631,  0,0.003788,0.003773,0.000000,  15.951,  277,     1.1
   224.0,0.001158,0.000609,  0,0.003689,0.004007,0.000000,  15.950,  281,     1.1
   225.0,0.001150,0.000619,  0,0.003655,0.003899,0.000000,  15.952,  279,     1.1
   226.0,0.001131,0.000595,  0,0.003623,0.003623,0.000000,  15.954,  277,     1.1
   227.0,0.001107,0.000595,  0,0.003524,0.003588,0.000000,  15.950,  277,     1.1
   228.0,0.001062,0.000569,  0,0.003426,0.003713,0.000000,  15.951,  278,     1.1
   229.0,0.001067,0.000571,  0,0.003395,0.003797,0.000000,  15.951,  276,     1.1
   230.0,0.001054,0.000573,  0,0.003328,0.004102,0.000000,  15.950,  275,     1.1
   231.0,0.001013,0.000558,  0,0.003198,0.003689,0.000000,  15.955,  277,     1.2
   232.0,0.001011,0.000540,  0,0.003036,0.003539,0.000000,  15.954,  274,     1.2
   233.0,0.000992,0.000551,  0,0.003003,0.003833,0.000000,  15.952,  275,     1.2
   234.0,0.000975,0.000546,  0,0.003066,0.003641,0.000000,  15.954,  276,     1.2
   235.0,0.000934,0.000531,  0,0.002872,0.003875,0.000000,  15.952,  276,     1.2
   236.0,0.000945,0.000516,  0,0.002839,0.003749,0.000000,  15.956,  277,     1.2
   237.0,0.000939,0.000508,  0,0.002741,0.003581,0.000000,  15.953,  278,     1.2
   238.0,0.000922,0.000503,  0,0.002740,0.003365,0.000000,  15.952,  277,     1.2
   239.0,0.000922,0.000502,  0,0.002676,0.003575,0.000000,  15.956,  278,     1.2
   240.0,0.000892,0.000477,  0,0.002643,0.003089,0.000000,  15.953,  277,     1.2
   241.0,0.000879,0.000483,  0,0.002609,0.003299,0.000000,  15.953,  278,     1.2
   242.0,0.000868,0.000487,  0,0.002545,0.003113,0.000000,  15.954,  277,     1.2
   243.0,0.000856,0.000487,  0,0.002447,0.003443,0.000000,  15.956,  276,     1.2
   244.0,0.000853,0.000466,  0,0.002511,0.003599,0.000000,  15.954,  278,     1.2
   245.0,0.000859,0.000475,  0,0.002414,0.003599,0.000000,  15.958,  275,     1.2
   246.0,0.000878,0.000508,  0,0.002447,0.003197,0.000000,  15.950,  275,     1.2
   247.0,0.000904,0.000517,  0,0.002446,0.003443,0.000000,  15.959,  275,     1.2
   248.0,0.000870,0.000508,  0,0.002349,0.003425,0.000000,  15.958,  279,     1.2
   249.0,0.000882,0.000501,  0,0.002446,0.003323,0.000000,  15.955,  276,     1.2
   250.0,0.000861,0.000508,  0,0.002413,0.002507,0.000000,  15.957,  276,     1.3
   251.0,0.000867,0.000504,  0,0.002284,0.002861,0.000000,  15.955,  279,     1.3
   252.0,0.000856,0.000498,  0,0.002284,0.003047,0.000000,  15.956,  277,     1.3
   253.0,0.000839,0.000485,  0,0.002284,0.003113,0.000000,  15.953,  278,     1.3
   254.0,0.000839,0.000458,  0,0.002284,0.003059,0.000000,  15.957,  277,     1.3
   255.0,0.000828,0.000450,  0,0.002316,0.003053,0.000000,  15.955,  279,     1.3
   256.0,0.000818,0.000458,  0,0.002348,0.003413,0.000000,  15.957,  277,     1.3
   257.0,0.000811,0.000465,  0,0.002220,0.002969,0.000000,  15.959,  276,     1.3
   258.0,0.000813,0.000441,  0,0.002219,0.002909,0.000000,  15.955,  277,     1.3
   259.0,0.000832,0.000440,  0,0.002252,0.003318,0.000000,  15.956,  274,     1.3
   260.0,0.000818,0.000466,  0,0.002285,0.003305,0.000000,  15.955,  275,     1.3
   261.0,0.000803,0.000473,  0,0.002219,0.003035,0.000000,  15.953,  277,     1.3
   262.0,0.000828,0.000466,  0,0.002252,0.003059,0.000000,  15.960,  276,     1.3
   263.0,0.000815,0.000472,  0,0.002285,0.003437,0.000000,  15.955,  276,     1.3
   264.0,0.000828,0.000494,  0,0.002286,0.003510,0.000000,  15.946,  280,     1.3
   265.0,0.000845,0.000498,  0,0.002351,0.003486,0.000000,  15.955,  277,     1.3
   266.0,0.000847,0.000501,  0,0.002318,0.003594,0.000000,  15.955,  277,     1.3
   267.0,0.000825,0.000503,  0,0.002286,0.001841,0.000000,  15.954,  278,     1.3
   268.0,0.000855,0.000501,  0,0.002383,0.002585,0.000000,  15.955,  280,     1.3
   269.0,0.000857,0.000506,  0,0.002350,0.003179,0.000000,  15.952,  278,     1.3
   270.0,0.000846,0.000504,  0,0.002351,0.003371,0.000000,  15.957,  277,     1.4
   271.0,0.000857,0.000497,  0,0.002351,0.003420,0.000000,  15.957,  278,     1.4
   272.0,0.000864,0.000514,  0,0.002383,0.003312,0.000000,  15.953,  275,     1.4
   273.0,0.000859,0.000515,  0,0.002351,0.002903,0.000000,  15.959,  275,     1.4
   274.0,0.000859,0.000501,  0,0.002351,0.003210,0.000000,  15.961,  274,     1.4
   275.0,0.000844,0.000517,  0,0.002415,0.003402,0.000000,  15.957,  278,     1.4
   276.0,0.000874,0.000495,  0,0.002416,0.002009,0.000000,  15.947,  278,     1.4
   277.0,0.000880,0.000502,  0,0.002385,0.003257,0.000000,  15.964,  279,     1.4
   278.0,0.000876,0.000515,  0,0.002449,0.002982,0.000000,  15.961,  279,     1.4
   279.0,0.000888,0.000500,  0,0.002513,0.003192,0.000000,  15.954,  276,     1.4
   280.0,0.000873,0.000516,  0,0.002612,0.003378,0.000000,  15.965,  277,     1.4
   281.0,0.000877,0.000516,  0,0.002450,0.003300,0.000000,  15.958,  281,     1.4
   282.0,0.000881,0.000502,  0,0.002548,0.003528,0.000000,  15.967,  280,     1.4
   283.0,0.000901,0.000494,  0,0.002580,0.002663,0.000000,  15.967,  278,     1.4
   284.0,0.000898,0.000488,  0,0.002678,0.001260,0.000000,  15.968,  279,     1.4
   285.0,0.000889,0.000476,  0,0.002581,0.002381,0.000000,  15.968,  275,     1.4
   286.0,0.000913,0.000500,  0,0.002614,0.003155,0.000000,  15.972,  275,     1.4
   287.0,0.000919,0.000495,  0,0.002678,0.003258,0.000000,  15.969,  275,     1.4
   288.0,0.000927,0.000511,  0,0.002842,0.003384,0.000000,  15.974,  278,     1.4
   289.0,0.000957,0.000511,  0,0.002809,0.003036,0.000000,  15.969,  278,     1.4
   290.0,0.000959,0.000513,  0,0.002842,0.003192,0.000000,  15.971,  279,     1.5
   291.0,0.000985,0.000519,  0,0.002874,0.003198,0.000000,  15.973,  279,     1.5
   292.0,0.000991,0.000529,  0,0.002972,0.003198,0.000000,  15.972,  276,     1.5
