10		10		10		10	
20220913 biotin dsnPPR10C2 IMAC001:10_UV		20220913 biotin dsnPPR10C2 IMAC001:10_Cond		20220913 biotin dsnPPR10C2 IMAC001:10_Conc		20220913 biotin dsnPPR10C2 IMAC001:10_Fractions	
ml	 mAU	ml	 mS/cm	ml	 %B	ml	(Fractions)
 101.226	   68.628000	 104.195	   25.490000	 119.081	    0.000000	         	            
 101.368	   67.712000	 104.341	   25.501000	 119.247	    0.000000	         	            
 101.509	   66.942000	 104.486	   25.513000	 119.414	    0.000000	         	            
 101.651	   66.044000	 104.632	   25.522000	 119.580	    0.000000	         	            
 101.793	   65.149000	 104.778	   25.541000	 119.747	    0.000000	         	            
 101.934	   64.382000	 104.924	   25.558000	 119.913	    0.000000	         	            
 102.076	   63.612000	 105.069	   25.574000	 120.080	    0.000000	         	            
 102.217	   62.766000	 105.215	   25.588000	 120.246	    0.000000	         	            
 102.359	   61.884000	 105.361	   25.602000	 120.413	    0.000000	         	            
 102.500	   61.161000	 105.506	   25.611000	 120.580	    0.000000	         	            
 102.642	   60.433000	 105.652	   25.622000	 120.746	    0.000000	         	            
 102.784	   59.701000	 105.798	   25.634000	 120.913	    0.000000	         	            
 102.925	   58.862000	 105.944	   25.638000	 121.079	    0.000000	         	            
 103.067	   58.067000	 106.089	   25.645000	 121.246	    0.000000	         	            
 103.208	   57.219000	 106.235	   25.654000	 121.412	    0.000000	         	            
 103.350	   56.500000	 106.381	   25.661000	 121.579	    0.000000	         	            
 103.491	   55.804000	 106.527	   25.673000	 121.745	    0.000000	         	            
 103.633	   55.027000	 106.672	   25.686000	 121.912	    0.000000	         	            
 103.775	   54.239000	 106.818	   25.698000	 122.078	    0.000000	         	            
 103.916	   53.493000	 106.964	   25.699000	 122.245	    0.000000	         	            
 104.058	   52.769000	 107.109	   25.703000	 122.412	    0.000000	         	            
 104.199	   52.131000	 107.255	   25.707000	 122.578	    0.000000	         	            
 104.341	   51.450000	 107.401	   25.721000	 122.745	    0.000000	         	            
 104.482	   50.704000	 107.547	   25.729000	 122.911	    0.000000	         	            
 104.624	   49.942000	 107.692	   25.730000	 123.078	    0.000000	         	            
 104.766	   49.441000	 107.838	   25.733000	 123.244	    0.000000	         	            
 104.907	   48.699000	 107.984	   25.737000	 123.411	    0.000000	         	            
 105.049	   48.093000	 108.130	   25.735000	 123.577	    0.000000	         	            
 105.190	   47.425000	 108.275	   25.735000	 123.744	    0.000000	         	            
 105.332	   46.676000	 108.421	   25.735000	 123.911	    0.000000	         	            
 105.473	   46.055000	 108.567	   25.739000	 124.077	    0.000000	         	            
 105.615	   45.387000	 108.712	   25.738000	 124.244	    0.000000	         	            
 105.757	   44.665000	 108.858	   25.742000	 124.410	    0.000000	         	            
 105.898	   43.954000	 109.004	   25.741000	 124.577	    0.000000	         	            
 106.040	   43.239000	 109.150	   25.739000	 124.743	    0.000000	         	            
 106.181	   42.622000	 109.295	   25.740000	 124.910	    0.000000	         	            
 106.323	   41.935000	 109.441	   25.742000	 125.076	    0.000000	         	            
 106.465	   41.127000	 109.587	   25.743000	 125.243	    0.000000	         	            
 106.606	   40.389000	 109.733	   25.746000	 125.409	    0.000000	         	            
 106.748	   39.616000	 109.878	   25.748000	 125.576	    0.000000	         	            
 106.889	   38.896000	 110.024	   25.743000	 125.743	    0.000000	         	            
 107.031	   38.212000	 110.170	   25.741000	 125.909	    0.000000	         	            
 107.172	   37.390000	 110.315	   25.747000	 126.076	    0.000000	         	            
 107.314	   36.615000	 110.461	   25.746000	 126.242	    0.000000	         	            
 107.456	   35.827000	 110.607	   25.743000	 126.409	    0.000000	         	            
 107.597	   34.989000	 110.753	   25.743000	 126.575	    0.000000	         	            
 107.739	   34.137000	 110.898	   25.728000	 126.742	    0.000000	         	            
 107.880	   33.423000	 111.044	   25.696000	 126.908	    0.000000	         	            
 108.022	   32.486000	 111.190	   25.611000	 127.075	    0.000000	         	            
 108.163	   31.583000	 111.336	   25.444000	 127.241	    0.000000	         	            
 108.305	   30.750000	 111.481	   25.114000	 127.408	    0.000000	         	            
 108.447	   29.985000	 111.627	   24.731000	 127.575	    0.000000	         	            
 108.588	   29.241000	 111.773	   24.016000	 127.741	    0.000000	         	            
 108.730	   28.523000	 111.918	   23.359000	 127.908	    0.000000	         	            
 108.871	   27.801000	 112.064	   22.332000	 128.074	    0.000000	         	            
 109.013	   27.125000	 112.210	   21.550000	 128.241	    0.000000	         	            
 109.154	   26.318000	 112.356	   20.617000	 128.407	    0.000000	         	            
 109.296	   25.645000	 112.501	   19.750000	 128.574	    0.000000	         	            
 109.438	   24.918000	 112.647	   19.094000	 128.740	    0.000000	         	            
 109.579	   24.266000	 112.793	   18.544000	 128.907	    0.000000	         	            
 109.721	   23.442000	 112.939	   18.082000	 129.073	    0.000000	         	            
 109.862	   22.737000	 113.084	   17.730000	 129.240	    0.000000	         	            
 110.004	   22.125000	 113.230	   17.393000	 129.407	    0.000000	         	            
 110.145	   21.365000	 113.376	   17.197000	 129.573	    0.000000	         	            
 110.287	   20.391000	 113.521	   17.027000	 129.740	    0.000000	         	            
 110.429	   19.354000	 113.667	   16.901000	 129.906	    0.000000	         	            
 110.570	   18.277000	 113.813	   16.791000	 130.073	    0.000000	         	            
 110.712	   17.056000	 113.959	   16.729000	 130.239	    0.000000	         	            
 110.853	   15.618000	 114.104	   16.673000	 130.406	    0.000000	         	            
 110.995	   13.914000	 114.250	   16.636000	 130.572	    0.000000	         	            
 111.136	   12.100000	 114.396	   16.609000	 130.739	    0.000000	         	            
 111.278	    9.606000	 114.542	   16.585000	 130.905	    0.000000	         	            
 111.420	    6.856000	 114.687	   16.569000	 131.072	    0.000000	         	            
 111.561	    4.746000	 114.833	   16.555000	         	            	         	            
 111.703	    1.379000	 114.979	   16.544000	         	            	         	            
 111.844	   -2.069000	 115.124	   16.541000	         	            	         	            
 111.986	   -5.743000	 115.270	   16.534000	         	            	         	            
 112.128	   -9.452000	 115.416	   16.525000	         	            	         	            
 112.269	  -12.734000	 115.562	   16.513000	         	            	         	            
 112.411	  -15.687000	 115.707	   16.504000	         	            	         	            
 112.552	  -17.965000	 115.853	   16.493000	         	            	         	            
 112.694	  -19.757000	 115.999	   16.486000	         	            	         	            
 112.835	  -21.087000	 116.145	   16.482000	         	            	         	            
 112.977	  -22.248000	 116.290	   16.484000	         	            	         	            
 113.119	  -23.069000	 116.436	   16.484000	         	            	         	            
 113.260	  -23.604000	 116.582	   16.484000	         	            	         	            
 113.402	  -24.046000	 116.727	   16.484000	         	            	         	            
 113.543	  -24.343000	 116.873	   16.484000	         	            	         	            
 113.685	  -24.601000	 117.019	   16.483000	         	            	         	            
 113.826	  -24.755000	 117.165	   16.480000	         	            	         	            
 113.968	  -24.871000	 117.310	   16.476000	         	            	         	            
 114.110	  -25.078000	 117.456	   16.473000	         	            	         	            
 114.251	  -25.132000	 117.602	   16.473000	         	            	         	            
 114.393	  -25.300000	 117.748	   16.470000	         	            	         	            
 114.534	  -25.413000	 117.893	   16.468000	         	            	         	            
 114.676	  -25.595000	 118.039	   16.459000	         	            	         	            
 114.817	  -25.661000	 118.185	   16.456000	         	            	         	            
 114.959	  -25.631000	 118.330	   16.455000	         	            	         	            
 115.101	  -25.618000	 118.476	   16.456000	         	            	         	            
 115.242	  -25.585000	 118.622	   16.457000	         	            	         	            
 115.384	  -25.742000	 118.768	   16.455000	         	            	         	            
 115.525	  -25.796000	 118.913	   16.452000	         	            	         	            
 115.667	  -25.846000	 119.059	   16.449000	         	            	         	            
 115.808	  -25.881000	 119.205	   16.448000	         	            	         	            
 115.950	  -25.838000	 119.351	   16.444000	         	            	         	            
 116.092	  -25.833000	 119.496	   16.440000	         	            	         	            
 116.233	  -25.827000	 119.642	   16.439000	         	            	         	            
 116.375	  -25.805000	 119.788	   16.440000	         	            	         	            
 116.516	  -25.883000	 119.933	   16.438000	         	            	         	            
 116.658	  -25.984000	 120.079	   16.439000	         	            	         	            
 116.799	  -26.023000	 120.225	   16.438000	         	            	         	            
 116.941	  -25.964000	 120.371	   16.439000	         	            	         	            
 117.083	  -26.068000	 120.516	   16.440000	         	            	         	            
 117.224	  -26.014000	 120.662	   16.440000	         	            	         	            
 117.366	  -26.007000	 120.808	   16.438000	         	            	         	            
 117.507	  -26.017000	 120.954	   16.439000	         	            	         	            
 117.649	  -25.993000	 121.099	   16.434000	         	            	         	            
 117.791	  -26.056000	 121.245	   16.436000	         	            	         	            
 117.932	  -26.097000	 121.391	   16.438000	         	            	         	            
 118.074	  -26.008000	 121.536	   16.438000	         	            	         	            
 118.215	  -25.992000	 121.682	   16.436000	         	            	         	            
 118.357	  -26.068000	 121.828	   16.436000	         	            	         	            
 118.498	  -26.139000	 121.974	   16.435000	         	            	         	            
 118.640	  -26.281000	 122.119	   16.433000	         	            	         	            
 118.782	  -26.209000	 122.265	   16.432000	         	            	         	            
 118.923	  -26.108000	 122.411	   16.428000	         	            	         	            
 119.065	  -26.083000	 122.557	   16.425000	         	            	         	            
 119.206	  -26.195000	 122.702	   16.424000	         	            	         	            
 119.348	  -26.229000	 122.848	   16.420000	         	            	         	            
 119.489	  -26.222000	 122.994	   16.419000	         	            	         	            
 119.631	  -26.193000	 123.139	   16.419000	         	            	         	            
 119.773	  -26.226000	 123.285	   16.417000	         	            	         	            
 119.914	  -26.202000	 123.431	   16.417000	         	            	         	            
 120.056	  -26.157000	 123.577	   16.414000	         	            	         	            
 120.197	  -26.149000	 123.722	   16.412000	         	            	         	            
 120.339	  -26.125000	 123.868	   16.415000	         	            	         	            
 120.480	  -26.202000	 124.014	   16.416000	         	            	         	            
 120.622	  -26.308000	 124.160	   16.411000	         	            	         	            
 120.764	  -26.352000	 124.305	   16.411000	         	            	         	            
 120.905	  -26.272000	 124.451	   16.409000	         	            	         	            
 121.047	  -26.141000	 124.597	   16.406000	         	            	         	            
 121.188	  -26.138000	 124.742	   16.402000	         	            	         	            
 121.330	  -26.097000	 124.888	   16.401000	         	            	         	            
 121.471	  -26.091000	 125.034	   16.400000	         	            	         	            
 121.613	  -26.117000	 125.180	   16.398000	         	            	         	            
 121.755	  -26.199000	 125.325	   16.397000	         	            	         	            
 121.896	  -26.147000	 125.471	   16.402000	         	            	         	            
 122.038	  -26.175000	 125.617	   16.403000	         	            	         	            
 122.179	  -26.263000	 125.763	   16.398000	         	            	         	            
 122.321	  -26.127000	 125.908	   16.397000	         	            	         	            
 122.463	  -26.143000	 126.054	   16.396000	         	            	         	            
 122.604	  -26.141000	 126.200	   16.394000	         	            	         	            
 122.746	  -26.166000	 126.345	   16.394000	         	            	         	            
 122.887	  -26.203000	 126.491	   16.396000	         	            	         	            
 123.029	  -26.277000	 126.637	   16.397000	         	            	         	            
 123.170	  -26.206000	 126.783	   16.395000	         	            	         	            
 123.312	  -26.313000	 126.928	   16.394000	         	            	         	            
 123.454	  -26.295000	 127.074	   16.393000	         	            	         	            
 123.595	  -26.228000	 127.220	   16.394000	         	            	         	            
 123.737	  -26.188000	 127.366	   16.394000	         	            	         	            
 123.878	  -26.171000	 127.511	   16.395000	         	            	         	            
 124.020	  -26.264000	 127.657	   16.392000	         	            	         	            
 124.161	  -26.305000	 127.803	   16.389000	         	            	         	            
 124.303	  -26.238000	 127.948	   16.389000	         	            	         	            
 124.445	  -26.161000	 128.094	   16.388000	         	            	         	            
 124.586	  -26.210000	 128.240	   16.388000	         	            	         	            
 124.728	  -26.129000	 128.386	   16.390000	         	            	         	            
 124.869	  -26.110000	 128.531	   16.392000	         	            	         	            
 125.011	  -26.128000	 128.677	   16.391000	         	            	         	            
 125.152	  -26.182000	 128.823	   16.390000	         	            	         	            
 125.294	  -26.184000	 128.969	   16.388000	         	            	         	            
 125.436	  -26.215000	 129.114	   16.390000	         	            	         	            
 125.577	  -26.176000	 129.260	   16.390000	         	            	         	            
 125.719	  -26.216000	 129.406	   16.388000	         	            	         	            
 125.860	  -26.236000	 129.551	   16.388000	         	            	         	            
 126.002	  -26.214000	 129.697	   16.388000	         	            	         	            
 126.143	  -26.237000	 129.843	   16.386000	         	            	         	            
 126.285	  -26.175000	 129.989	   16.385000	         	            	         	            
 126.427	  -26.177000	 130.134	   16.386000	         	            	         	            
 126.568	  -26.209000	 130.280	   16.391000	         	            	         	            
 126.710	  -26.314000	 130.426	   16.390000	         	            	         	            
 126.851	  -26.296000	 130.572	   16.390000	         	            	         	            
 126.993	  -26.281000	 130.717	   16.393000	         	            	         	            
 127.134	  -26.317000	 130.863	   16.393000	         	            	         	            
 127.276	  -26.336000	 131.009	   16.389000	         	            	         	            
 127.418	  -26.265000	         	            	         	            	         	            
 127.559	  -26.183000	         	            	         	            	         	            
 127.701	  -26.228000	         	            	         	            	         	            
 127.842	  -26.247000	         	            	         	            	         	            
 127.984	  -26.322000	         	            	         	            	         	            
 128.126	  -26.323000	         	            	         	            	         	            
 128.267	  -26.306000	         	            	         	            	         	            
 128.409	  -26.258000	         	            	         	            	         	            
 128.550	  -26.303000	         	            	         	            	         	            
 128.692	  -26.288000	         	            	         	            	         	            
 128.833	  -26.252000	         	            	         	            	         	            
 128.975	  -26.194000	         	            	         	            	         	            
 129.117	  -26.282000	         	            	         	            	         	            
 129.258	  -26.262000	         	            	         	            	         	            
 129.400	  -26.280000	         	            	         	            	         	            
 129.541	  -26.248000	         	            	         	            	         	            
 129.683	  -26.117000	         	            	         	            	         	            
 129.824	  -26.184000	         	            	         	            	         	            
 129.966	  -26.307000	         	            	         	            	         	            
 130.108	  -26.305000	         	            	         	            	         	            
 130.249	  -26.233000	         	            	         	            	         	            
 130.391	  -26.228000	         	            	         	            	         	            
 130.532	  -26.220000	         	            	         	            	         	            
 130.674	  -26.175000	         	            	         	            	         	            
 130.815	  -26.224000	         	            	         	            	         	            
 130.957	  -26.265000	         	            	         	            	         	            
         	            	         	            	         	            	         	            
